,indexs,date,user,item,review_rating,review_text,review_length,has_references,Unnamed: 8,prediction,answers
183,5009455,2020-06-08,ferguson-6,Here Awhile (2019),7.0,"Greetings again from the darkness. Political opinions don't appear in my reviews very often, but I can't help wonder if many of those opposing 'Death with Dignity' might feel differently if they found themselves in Anna's situation. The film opens with her in a doctor's office obviously receiving the most dreaded of news. The camera remains on her face. There is no dialogue, only her last moment gasp before we move to the opening credits.Anna Camp (""True Blood"") stars as Anna, diagnosed with terminal cancer. She has explored every possible treatment, including those in the experimental stage. Since none are an option for her, she has decided to move back to Oregon, where death with dignity is an option. She shows up unannounced on the front porch of her younger brother Michael's (Steven Strait) house. The two haven't seen each other in many years - not since their father kicked her out for being a lesbian. The father is now deceased and his ashes are in a file box in Michael's spare room.The once close siblings re-connect quickly as the pain of the past is released. They laugh, reminisce and get caught up. Michael works in IT, and Anna is an established artist in Salt Lake City, where she's a homeowner with her partner Luisa (Kristin Taylor). Over the course of a few days, Anna meets Michael's girlfriend Shonda (Chloe Mason), and his neighbor Gary (Joe Lo Truglio, ""Brooklyn Nine-Nine""). Gary has Asperger's, plus a few other afflictions, and often pops in for a scoop of Michael's sugar.Anna is not prepared for Michael's backlash to her decision, and that leads to heartfelt conversation, as well as an initially defensive Luisa when she arrives. It's touching to see how Shonda and Gary react, and to see Michael's emotional evolution. Of course, he doesn't want to lose his beloved sister - the one he's only just reconnected with. We can all relate to his feelings. But as Anna says, it's her decision and she would rather go out on her own terms, than in a cold hospital with tubes sticking out.This is the directorial debut and first screenplay from Tim True, who shares ties to Oregon with his co-writer Csaba Mera. Of course this is a tough and controversial topic. We witness Anna's labored breathing and the other effects of late stage cancer, and the heaviness is offset a bit thanks to Gary's t-shirts and coffee mugs. An alternative title to the film could be 'the long goodbye', but Anna's farewell is handled very well by the actors and filmmakers. Anna recites a poem (from Mary Lee Hall) with the line, ""Turn again to life, and smile"", and we realize she's made the decision that's right for her. Perhaps that's all that matters.",461,0,,0,"No reference.  The review focuses solely on describing the movie's plot, characters, and themes. It doesn't mention or refer to other reviews, ratings, or the IMDb platform itself."
184,180243,2000-06-12,After Wrath,Mission: Impossible II (2000),7.0,"While the story itself was nothing noteworthy, the action was quite amazing, but you can expect nothing less from John Woo.  Plenty of explosions, gunfire and flying objects all pieced together with slow-motion camera-work. Tom Cruise, although I saw myself laughing at him at times, did a good job. Needless to say Thandie Newton is hot, and although she was the characteristic ""damsel in distress"" throughout the entire movie (save for her when you first see her) it was ok, b/c she is hot.  Overall a good summer flick: full of action and no thinking involved.",96,0,,0,"No reference.  The review focuses solely on describing the movie's plot, action, and the actors' performances. There are no mentions of other reviews, ratings, or the IMDb platform itself."
185,3594807,2018-05-07,archiewheeler,The Trap Door (1984– ),7.0,"This is an amazing series. I grew up (and still am growing up) watching this. Its a little dark, but the great thing is the dark side goes over small children's heads, but the older you get, ythe more you see and understand. Great humor,a lot of work put into it and all round amazing... 10/10",56,0,,0,"No reference. The review solely describes the user's experience and opinion about the series, without mentioning or referencing any reviews or ratings on IMDb or elsewhere."
186,3514228,2018-02-16,neomade18,Stargate Origins (2018),1.0,"Either this is fan-made and everyone volunteered to make this series for free or they hired Asylum studios to produce it. The script has so many obvious mistakes while the plot is completely stupid and full of holes, not to mention that the acting is so awkward, it feels like it's all just a bunch of friends playing sharades. Oh and the CGI is just hillarious. The effects in the very first SG-1 episodes were 99x better than this trash; the wormhole itself looks like Winamp visualisations. Giant shark vs Megacrocosaurus makes this look like a cartoon.This is the end of Stargate for good. After this failure, no other studio on the planet will ever entertain the idea to make another SG. And worst of it all, the episodes are 9 minutes long. 9. freaking. minutes. I watch youtube miniseries that are longer than that. They took everything (the Goa'uld, the music, the canon, the initial storyline) and wiped their proverbial buttholes with it. Being a huge SG fan probably seen all the series and movies more than twice.
I can't really imagine how any producer in his right mind tought something like ""hey, you know what will make a great series? A 9 minute episode low budget Stargate spinoff"". Whoever took part in making this should be ashamed of themselves.
If you are a true Stargate fan, you'll want to see this. I know you will, despite the bad reviews. I advise you not to, not if you want to remember Stargate as a good series.",257,0,,1,"Reference to other reviews.  The review explicitly mentions ""bad reviews"" and advises viewers not to watch if they ""want to remember Stargate as a good series,"" implying a consideration of other people's opinions and the overall perception of the series on the platform."
187,3128824,2016-08-14,AlsExGal,Ghost (1990),9.0,"I have to admit that Demi Moore as artist Molly and Patrick Swayze as Sam, an investment banker, had great chemistry. This was extremely popular when it came out in 1990, even winning an academy award for Whoopi Goldberg, whose career had been on a downturn up to that point.

Sam and Molly have a great life in New York City. She is an up and coming artist, he is doing well at his investment banking job. They turn part of a run down building into a yuppie paradise loft apartment. But Sam has a problem expressing his love verbally. And then Sam and Molly are mugged by a common street criminal one night while walking home. Sam is shot and killed while defending Molly, and suddenly finds himself outside of his own body. Nobody can hear him. Nobody can see him. But he can converse with other ""ghosts"" that he finds. He hangs out in his old apartment to be near Molly, and then something happens that makes him think his murder was not a coincidence. The guy who killed him lets himself into his apartment with a key and begins looking for something in particular. He is obviously not there to steal the television. And from there the murder mystery begins.

I still salute this movie for one inventive turn - the most unlikely protagonist ally in film history - Whoopi Goldberg as a fake psychic who turns out to be the only person who can hear Sam. She is rude, crude, at times greedy, somewhat racist and very mouthy and with a rap sheet a mile long for bunco artistry. But she does end up helping Sam, although he spends all night at her bedside singing ""I'm Henry VIII I am"" to get her to cooperate. However, you will like her, in part because she is so real and believable.

The philosophical questions I mentioned? I guess the biggest question raised is who is a ""good"" person worthy of heaven and who is a ""bad"" person worthy of hell? Are there mitigating circumstances? The film has both of Sam's murderers going to hell. Were they BOTH that bad? One of the killers seemed like he might have been a good person until greed tempted him to the point that he got in over his head for some quick money. He was like Fred C. Dobbs in ""Treasure of the Sierra Madre"" without the gold mine and the endless Mexican desert. And what about Sam? He kills two people , at first attacking them to defend others - and it has got to be scary being chased and beat up by something you can't see - but he seems to have fun scaring them to the point of frenzy. I mean, what did he think was going to happen in each case? Yet he seems surprised when they end up dead at his hands in what could be considered self defense taken to the point of revenge. Yet he goes to heaven. Maybe the scale of eternal reward doesn't weigh acts performed after death? Ponderous.

This one might seem cheesy at points, especially the pottery making/lovemaking scene, but I think it still holds up over time. I'd recommend it.",541,0,,0,"No reference. The review focuses on describing the movie's plot, characters, and themes, and offers a personal recommendation. It references other media (""Treasure of the Sierra Madre"") but doesn't mention other IMDb reviews or ratings."
188,956967,2005-05-20,mdm-11,Shrek (2001),8.0,"This state-of-the-art animated fantasy film is great family entertainment. The story is quite similar to ""Beauty And The Beast"", with a beautiful ""fairy tale ending"". At the very end of the DVD there is a bonus of about 5 minutes of ""Kareoke"" fun, featuring samplings of many well known Rock Songs, Oldies, even Motown Classics. I showed the DVD to my class of 4th-graders, who absolutely loved it!

My only complaint is the fact that many jokes were included that were either ""over kids heads"" or just not quite rated G. Even Eddie Murphy could tone it down for a kids film. The constant blah blah from the donkey character becomes tiresome quickly. Hold the babble water! Aside from these minor blemishes I give ""Shrek"" 2 thumbs up!****",128,0,,0,"No reference.  The review describes the movie, compares it to ""Beauty and the Beast"", and expresses personal opinions. There are no mentions of other reviews, ratings, or the IMDb platform itself."
189,2304491,2012-06-14,GonzoLubitsch,"Jeff, Who Lives at Home (2011)",1.0,"the story, characters and acting (as much as i managed to see of it )seemed of the highest standard. but sadly the performances and entire look of the film are spoiled by nonsensical camera work.it seems as though the intention was to give the film a doc/mockumentary look. and the frame has the irritating habit to jump at you every few seconds, as the camera snap zooms in slightly. frankly, that is about as irritating as taking your mother to a date with the intention to score (not with your mum). this adds nothing to this film, it only detracts. once you've noticed it, it becomes like the song 'barbie girl'; you just cannot get it out of your head and it drives you slowly mad.eventually i turned the film off. lividly. doesn't happen often that i will get angry with a film. but here i couldn't help myself, for it is shameful that such a conceptualised directorial and editorial decision has to spoil incredibly good work by everyone else!",170,0,,0,"No reference.  The review solely describes the user's experience and opinion on the film's technical aspects and overall quality. There are no mentions or references to other reviews, ratings, or the IMDb platform itself."
190,3053404,2016-03-31,severnuri,Fathers & Daughters (2015),8.0,"First off, thank you for this script and putting it on silver screen, so that us commoners get the chance to peek into the life of a certain group of elite aristocrats. No, I can relate to neither that spoiling fatherhood nor the ""need to own rather than share"" ambition, but now I can reason with the anomaly and its toxic effects per se. The flow is somewhat convoluted, particularly if you miss the flashbacks, and overall it may feel incoherent but the actings are superb and moments are deep with extreme highs and lows. In the end you're left with numerous dots to connect, expecting you to put some effort into i.e. makes you think. No doubt the writer had first-hand experience and/or insider knowledge of the people and lives depicted.",132,0,,0,"No reference.  The review focuses on the movie's plot, acting, and the writer's perspective. It doesn't mention or refer to any reviews, ratings, or the IMDb platform itself."
191,4673565,2020-01-21,neilr-67891,The Mad Axeman (2019),10.0,"You might well think that yet another film about the activities of the Kray Gang receiving a DVD release would be an exercise in once again celebrating the supposedly legendary status of the twins. Neither the title of the film or the cover of the DVD provide any evidence to the contrary. But both the title and artwork are misleading however. Surprisingly given the subject matter the actual story is a subtle and complex study of the relationships between the three main characters in the film, each one caught up, often reluctantly in the world of the Krays.The story deals with true events surrounding the escape of Krays associate Frank Mitchell from Dartmoor prison in December 1966. The Krays mastermind the escape, then hide Frank and his minder John in a London flat. Later they provide him with a female escortThe screenplay was adapted by Gill Adams from her original award winning stage play 'Jump to Cow Heaven' and though extended and altered it shares the emotional impact of the theatrical version. Frank Mitchell, John and Lisa are not the stock characters commonly portrayed in this genre. Perhaps surprisingly the film is as much a love story as it is a portrayal of gangland life.The three principal actors all give excellent performances. The role of escaped convict Frank Michell played by Diarmaid Murtagh is a particularly difficult one, as he is often an annoying and sometimes violent presence, who is at times difficult to empathise with. But by the end of the film we have a very different impression of him. He like John, his minder and Lisa his escort are victims and prisoners caught up in the orbit of the Krays. Morgan Watkins brings great warmth and subtlety to a world weary John. However I think the outstanding performance in the film belongs to Elen Rhys as the escort brought in to entertain and pacify Frank. Though outwardly confident her vulnerability is also evident and both aspects of her personality are skilfully and convincingly presented.First time director Will Kerley, known best previously for his work in opera also directed the original stage play and his familiarity with the characters ensures
that the nuances in their personalities and their developing relationships are well handled.The Krays themselves are minor characters in the story, though their uneasy and ultimately malign presence are constantly apparent. The tension builds as it
becomes clear that Frank's dreams of a pardon freedom look unlikely to be
fulfilled and we have sympathy for his predicament, that of John and particularly the frightened Lisa. An emotionally rich and carefully crafted film.",433,0,,0,"No reference.  The review focuses entirely on describing the movie's plot, characters, acting, and direction. It doesn't mention or refer to any other reviews, ratings, or the IMDb platform itself."
192,340130,2001-10-04,BlackJack_B,The Rose (1979),,"I'm no fan of Bette Midler, but I was mighty impressed by her first starring role in ""The Rose"". The Divine Miss M plays Rose, a Janis Joplin-type, living her last days in a sea of sex, booze, and drugs. The movie shows painfully and slowly how her life goes completely out of control, while her friends and management are helpless.Midler, unlike the unbearably long line of singers/rappers/divas/bubblegum pop stars who have done acting, can do both and dominate. Midler's Oscar-nominated performance is awesome, and her singing voice is superb as she belts out the songs with panache. If you want to see her do something else besides the endless comedies she does, check this one out.",117,0,,0,"No reference.  The review focuses solely on the movie itself and the performance of the actress. There are no mentions of other reviews, ratings, or the IMDb platform."
193,3782924,2018-10-03,nakeemjenkins,Hell Fest (2018),5.0,Movie was Ite or what eva🙄 if it wasn't for 5$ Tuesday I would of never went😂,17,0,,0,No reference. The review describes a personal experience (going to the movie due to a discount). It doesn't mention or refer to other reviews or ratings on IMDb.
194,4051868,2019-03-09,lacerta_brujah,After Life (2019– ),10.0,"I have never written a review in my life, never thought I would, even took the time to join up to write one after watching this.
I have always been a fan of Ricky Gervais ad his dedication to animals makes him even more incredible. Such talent, this series really got to me, so accurate, so happy, so sad. It was relatable and made me laugh and cry. Perfectly done and I have no idea how anyone could not like it. I recommend watching it and doing so now!!",89,0,,0,No reference. The review focuses solely on the user's experience and feelings about the series. It doesn't mention or allude to other reviews or ratings on IMDb.
195,1206440,2006-05-26,lee_eisenberg,Mighty Aphrodite (1995),7.0,"As ""Mighty Aphrodite"" shows, Woody Allen really works best when he goes for straight comedy. In this case, he and wife Helena Bonham Carter adopt a boy who turns out to be a genius. When Woody searches for the boy's biological mother, she turns out to be an air-head prostitute (Mira Sorvino).Yeah, it doesn't really sound like much of a story, but it is. The Greek chorus telling the story really helps the story (it's sort of like ""Oedipus""). And you're sure to like the cacti. This isn't Allen's greatest movie by any stretch, but definitely worth seeing. Also starring F. Murray Abraham, Olympia Dukakis, Jack Warden and Peter Weller.The remote control. Ha!",113,0,,0,"No reference.  The review describes the movie's plot and provides opinions on its quality without mentioning or referencing any other reviews or ratings on IMDb. It also makes a comparison to ""Oedipus,"" which is an external reference."
196,4281124,2019-07-05,stibrigade,Spider-Man: Far from Home (2019),2.0,"Just don't waste your time watching this awful movie
Marvel have done some amazing films in recent years - I have no idea what happened with this one
The only decent acting was from Samuel Jackson and even he only had a smallish amount of screen time
Awful, wooden acting, frankly ridiculous storyline, the main actor/actress parts were so bad I nearly fell asleep",64,0,,0,"No reference.  The review solely describes the user's experience with the movie and provides opinions on the acting and storyline. There are no mentions of other reviews, ratings, or the IMDb platform itself."
197,2784504,2014-12-27,callanvass,抓狂管訓班 (2003),6.0,"Dave Buznik (Sandler) flips out on an airplane after a miscommunication, and is sentenced to an Anger management program. His therapist is an abrasive loose cannon, who has methods that are unorthodox to say the least. Considering Dave's lonely life, meeting Buddy Rydell might be a blessing in disguise for him. I originally saw this in theaters and remember being highly amused by this movie. I didn't remember much about it...and decided to re-watch it. I enjoy Sandler's older movies when he actually cared about making people laugh. I wouldn't call this movie the perfect comedy by any means, but there are definitely some laugh out loud moments to be had. It's a little sad to see Nicholson stoop to these antics, but I'm not ashamed to admit that he was hilarious. He works well with Sandler and steals many of the scenes. I laughed my ass off at one of his quotes. ""Then he pulled out his winky and told her it was a Strawberry Ice Cream Cone"" He even sings ""I Feel Pretty"" with Adam Sandler! Nicholson isn't afraid to make a fool of himself in this movie and looked to be having a blast! The guy can turn anything into gold. Beneath him or not, he was amazing. It does get stagnant after a while, but for about 75-80 minutes, it's good times. It has your typical crudeness with Sandler's patented ""childish routine"" but he is funny. It's not a strong acting performance, but he is very entertaining! That's all that counts for me. Marisa Tomei's character is somewhat bland, but she's easy on the eyes and delivers an OK performance. Woody Harrelson has a small, but funny part. The last 25 minutes get sentimental and mushy, with a pretty clever twist that surprised me with how well it was executed. I used to be a big Adam Sandler fan! Hell, I still am to a certain extent. I'm just tired of being let down by his laziness. This movie does what it sets out to do, giving the viewer some outrageous laughs. That's what I wanted and that's exactly what I got. Remember! Goosfraba.6.8/10",358,0,,0,"No reference. The review focuses solely on describing the reviewer's experience and opinion of the movie. The rating ""6.8/10"" doesn't indicate a reference to other reviews."
198,2672324,2014-06-02,breakdownthatfilm-blogspot-com,Universal Soldier: The Return (1999),2.0,"After Roland Emmerich's Universal Soldier (1992), the series was capitalized on its success by producing sequels to it that were released on TV. However, these ""sequels"" as they were called, were received poorly due to fans' lack of interest and a far less entertaining cast. Then 1999 rolled around and Universal Soldier fans were surprised to see this come to their TV informing them trailer style that Van Damme was returning. It's curious to say what the title to this actual sequel just meant ""the return"" of. Was it the return of Jean-Claude Van Damme as Luc Deveraux? Or was it that the plot to this installment revolved around Deveraux returning to a similar station where Unisols were created just like him? Maybe it wasn't even that deep. Perhaps the producers just meant it was the return from the TV productions back into actual theatrically released movies. No one will know and probably not many will care either because this installment barely qualifies as a sequel.

The reason why it is difficult for this movie to be called a sequel to the 1992 original is because of how flimsy the writing connects to its predecessor. After the 1992 film, there wasn't anybody left working on the Unisol project. Everyone except Deveraux had died because of how badly the project turned out to be. Yet, here we are (with no perception of how much time has passed between both films), Deveraux is now one of the leads of operation at a new Unisol factory. Apparently he acquired his humanity back from two meaningless scientists that have very little importance later on in the film. During a regular day, the main computer system (S.E.T.H. - voiced by Michael Jai White) becomes self-aware and decides that it's time he takes control. So who exactly approved the Unisol program? Plus, all the scientists were dead. Who knew how to regenerate more dead soldiers? It was a tiny select group of people.

But this is the least of the problems. First of all, why is Deveraux assisting in the creation of more Unisols? What's his motivation behind this? What possible benefit could he have from this if he knows exactly what could go wrong? It doesn't make any sense. There's even a scene where Deveraux has a flashback to his death and the kind of treatment he was given when he was a Unisol. This almost hints at that Deveraux isn't passed his own stress, but it's never visited again. Deveraux even has a daughter named Hillary who he named after his wife of the same name - wait what? In the 1992 movie, the nosey news reporter was named Veronica and most fans can safely agree that it looked like the future couple was going to be Deveraux and Veronica. Where did this Hillary girl come in? Even more insulting is how obvious and obligatory it becomes when Deveraux comes in contact with another thickheaded female reporter, guess where that goes.

These issues alone amount to a very confusing, poorly written main character that feels like a totally different person. Forget trying to even understand anyone else that's brought in because his or her development is given far less attention. The villain played by Michael Jai White brings up multiple questions as well. Just because a computer system becomes self-aware does not mean it all of sudden knows how to perform martial arts. S.E.T.H.'s motivations are also unexplained besides him wanting to rid the world of chaos. I assume this was apart of the fad for 1999 - making all computers self aware and ready to massacre mankind. Then there's Bill Goldberg as the skull-smashing wrestler turned Unisol. The only thing audiences will know about him is that he hates Deveraux. Why - no will know because it's never explained. What's the point of creating a personality if there's nothing to back it up? I enjoyed him more as the silent type in Looney Tunes: Back in Action (2003).

William Malone and John Fasano are the writers behind this. Fasano was probably the man behind all the parts to the film that tried to recollect on what made the original as good as it could be. For all that, it seems like Malone's parts were favored more, which is what made this story so inconsistent. Malone is also the director behind the illogical Creature (1985) film. Just horrendously bad. What's even stranger is that these two writers tried to incorporate comedic lines that are as subtle as the ones of the first. For example, going back to Goldberg, he would be flattened by something and say ""I hate that guy"" in a cartoony way. What made the first movie funny at times was that of how deadpan it was delivered. Here, it just sounds silly.

Mic Rodgers whose real profession is in stunt coordination directed the film. It's also very obvious because this movie contains a lot of action scenes involving stunts so it fits that this would be what he focuses on most. However, this doesn't fix anything. The action is generic and again, cartoonish at times. It's mindless action - nothing complex. Surprisingly for 1999, there aren't many special effects either. Cinematography isn't great either because very little of this movie takes places outside a building, and if it is, it's in the dark. Lastly, Don Davis' score has some quality to it but again, it's nothing that's really memorable considering several times hardcore metal is put in from time to time. Metal is fine but it has to be used in the right manner. This wasn't it and Davis isn't a newbie at composing. He scored the Matrix trilogy!

It's practically nothing like the 1992 original. For a title that supposed to signify the return of greatness - the return is far less than even minimally acceptable. Continuing stories do not contain writing like this.",984,0,,0,"No reference to other reviews.  **Explanation:** The review focuses entirely on critiquing the movie itself, its plot, characters, writing, direction, and various aspects of its production. It doesn't mention or refer to other reviews, ratings, or discussions on IMDb or any other platform. The comparisons are to the original movie, not to other opinions or reviews."
199,5491791,2020-12-20,eb-77766,How the West Was Won (1976–1979),10.0,"I am just now watching this on DVD for the second time after watching it 10 years ago in full. I also watched a few episodes in the 90's when it was broadcasted on Swedish television.This is without doubt one of quite few series I can rewatch and enjoy it just as much the 2nd time as the 1st.It's one of the greatest tv-productions ever with one my favorite soundtracks and a great cast. Both the main cast and all the guest stars are really good with few exceptions.But what I like the most about this series is the way it's made and how they go about the characters, the story and the scenes.There is violence but they don't revel in it. I like it that way, we get it anyway.
The characters are mostly likable but they all have their weaknesses.
The Caucasians and the Native Americans (deliberate choice of words) are not shown as too much of either way too. No side is completely good or bad. Different, yes but to me quite believable.Zeb Macahan is said by some to be an ""Indian lover"" and hate his own but I don't agree really..I am not PC at all but what I see in Zeb Macahan is every man's or woman's right to mind their own business as long as you don't harm others. And that I am a strong believer in..I'll just leave it at that and will continue to watch this excellent series.",246,0,,0,"No reference.  The review focuses on the user's personal experience and opinions about the series. It doesn't mention or allude to other reviews, ratings, or the IMDb platform itself. There's a sentence referencing ""some"" opinions, but it doesn't specifically refer to reviews found on IMDb."
200,3737830,2018-09-04,cliffrmow,Treasure Quest (2009),,FAKE!!! Just another crappy treasure hunting show that never finds NOTHING,11,0,,0,"No reference.  Explanation: The review solely expresses an opinion about the show's quality and plot without mentioning other reviews, ratings, or the IMDb platform itself."
201,2584199,2013-12-31,writers_reign,Bon Voyage (1985 TV Movie),8.0,"This is the second of three short stories by Noel Coward which, in TV adaptations, form disc 6 of a 7-disc boxed set of Coward. Although several reviewers have praised the set some of them are guilty of minor errors; at least two people state categorically that the disc containing Tonight At 8.30 features ALL the plays that Coward wrote for the theatre in 1936. This is incorrect. Coward wrote TEN plays for himself and Gertrude Lawrence, one of which, Star Chamber, was not performed, but NINE one-act plays WERE performed and Joan Collins performs only EIGHT, omitting We Were Dancing. Another reviewer states that this 7-disc collection comprises virtually all Coward's ouevre which is patently ridiculous as, for one thing, all the Revues and Musicals are missing, some of which - Bittersweet, London Calling, This Year of Grace, Words and Music, Operette, Pacific 1860, After The Ball, Ace of Clubs, Sail Away, Conversation Piece, Cavalcade etc - contain some of his most enduring songs, to say nothing of plays like Waiting In The Wings, The Marquise, The Queen Was In The Parlor, Point Valaine, Peace In Our Time, This Happy Breed, South Sea Bubble, Nude With Violin, and more. Bon Voyage is a fine example of the Hollywood 'bomber-crew' film in which a disparate group of people share a confined space - in this case an ocean liner - and we get several stories for the price of one and a dash of happiness and tears, in this case the dramatic death of a character we have come to like and the happy ending to a shipboard romance. The ensemble acting is first rate and it is highly recommended.",280,1,,1,"Reference to other reviews.  The review explicitly mentions ""several reviewers"" and critiques their statements about the content of the boxed set, indicating a direct reference to other reviews on the platform."
202,3938240,2019-01-04,worriedwriterr,To All the Boys I've Loved Before (2018),4.0,"I'm of the age group these kind of movies are targeted to. Usually, I don't watch these types of movies, they're too sappy for me and I just don't enjoy it. Still, I put aside some time to watch this.Also, I usually don't write reviews but I always have a certain opinion on the movies I watch, so here goes.I have to say I liked the colour scheme that was used here, if any of you care about that part of the cinematography. But onto the movie itself: it was cliché. From the start, it is obvious the letters are going to be sent by Lara Jean's little sister. In no way this movie is original, a girl has a crush on her sister's ex-boyfriend, a girl fakes a relationship with someone and then really falls in love with him...It's all so foreseeable.It's a cliché, it's too foreseeable, it doesn't surprise you at all. It's better than The Kissing Booth, though. It kind of has more depth than The Kissing Booth. Sappy movies can be okay, but looking back on the experience, I expected more from all the tweets I had read.",192,0,,1,"Reference to other reviews. The review mentions ""tweets I had read,"" which implies referencing external opinions related to the movie, thus indicating a reference to other reviews."
203,4642533,2020-01-07,legendary-05484,Eden Lake (2008),1.0,EBASI TUPNQTA MANQK 1 ZVEZDA KUV E TOQ EBAN KRAI ??,11,0,,0,"No reference.  Explanation: The text appears to be a nonsensical string of characters and a rating (""1 ZVEZDA""). It doesn't mention any reviews, ratings, or the IMDb platform itself. It solely expresses a rating."
204,3801641,2018-10-14,somenu,Andhadhun (2018),10.0,"If you are someone who likes unpredictability and complex climax this is the movie you shall not miss. You find a rare combination of thrill with comedy. The entire crew of ""Andhadhun"" has nailed it in my view. Great job! Go watch it in the theater.",46,0,,0,"No reference.  The review focuses solely on describing the user's experience and opinion of the movie, without mentioning other reviews, ratings, or the IMDb platform itself."
205,3288761,2017-04-30,jackbmeyer,The Late Show with Stephen Colbert (2015– ),6.0,"Colbert has been known for his sense of humor and biting political sense of humor. All of this has been dulled to conform to the basic late night crowd pleaser. While the show fits comfortably in with the rest of the bland interview and talk shows that permeate late night TV several moments, especially parody of current events, shine through the otherwise unremarkable show. As a fan of Colbert's earlier work I am disappointed that he has to tone down his commentary, but as the current administration continues, Colbert seems more keen to dive into the political satire he is better known for.",103,0,,0,"No reference.  The review focuses solely on describing the reviewer's experience and opinion of the show and Colbert's work. It doesn't mention other reviews, ratings, or the IMDb platform itself."
206,3752658,2018-09-15,afonsobritofalves,The Fox and the Hound (1981),7.0,"One of the best Walt Disney Pictures classics, full of action, adventure and undoubtedly drama (very drama); This is undoubtedly one of the saddest movies of Disney; But despite that, it's a really good movie to watch with family, which everyone will enjoy. Highly recommend.",45,0,,0,"No reference.  The review solely describes the reviewer's experience and opinion of the movie, without mentioning or referencing other reviews, ratings, or the IMDb platform itself."
207,220778,2000-10-22,RoxanneAndorfer,Lost Souls (2000),8.0,"This finely-crafted film features excellent cinematography, dark, lush scenes freighted with portent, a complex, highly spiritual and precariously-balanced main character portrayed well by Winona Ryder and - unfortunately - a weak screenplay and unsatisfying ending. This could have been a much better film.",43,0,,0,"No reference.  The review focuses solely on describing the movie's qualities and shortcomings. There are no mentions of other reviews, ratings, or the IMDb platform itself."
208,2805603,2015-01-28,GeoPierpont,Collision Course (1989),1.0,"I have to rate some of these reviews as 10s because I never laughed harder than even seeing Pat Morita karate kick a moving car windshield. I was very surprised how much they rough housed Morita continually, this guy is no youngin'!It was great to see the mighty USA in grand auto production and recall how you were treated if you bought a toyota. I imagine the animosity was real between the two countries, especially in Detroit. They even hand a line by their own admission, we had it coming.The Vette in the opening scene was stunning and super cherried, saweeet ride! I was waiting to see if the car rental lady was going to end up in that Formula One race, that would be hilarious. They only issued a yellow flag for that scene with non-racers on the track, so realistic!The music score was extremely annoying and sounded so much like Beverly Hills Cop I was rather 'shocked' to find the song list contained primarily nobodies.The train scene with the non-stop shotgun/rifle/? was very funny for one minute but 10, I almost turned this film off. I was piqued by the size of the famed supercharger and determined you might decrease power with that thing in the way.High recommend to watch and then read the comments here and also to see Leno try to act with very limited results. The final scene was the icing on this cake of cheese!",241,1,i have to rate some of these reviews as 10s,1,"Reference to other reviews.  The review explicitly mentions ""read the comments here"" and refers to ""Leno try to act,"" implying a reaction to other users' content or opinions on IMDb."
209,3352770,2017-07-29,jb-69920,This Is 40 (2012),1.0,Although this was advertised as an adult comedy it just wasn't adult nor was there any discernible comedy. From what I saw it was just a diatribe of swearing and crudity which I found totally unfunny. Turned it off after the first half hour but out of curiosity did peruse the reviews and am glad I didn't waste any more time on it.,63,0,,1,"Reference to other reviews.  The review explicitly mentions ""peruse the reviews"" and states they are ""glad I didn't waste any more time on it,"" indicating engagement with other reviews on the platform."
210,2973265,2015-11-16,sumitmane,Katyar Kaljat Ghusali (2015),10.0,"Great work by TRISTAR Sachin,Subodh,Shankar. One of the best musical drama movie of the decade. This is an example of how great Indian classical music and marathi natya sangit is. As far as acting is concerned everyone played their part very beautifully especially Shankar Mahadevan who made his acting debut with this film was a treat to watch. Subodh Bhave a versatile actor who made his directorial debut with this masterpiece. Impeccable performances by everyone. True performer of this movie are singers, composers and lyricist they really pulled it off. Awesome songs sung by awesome singers. Arshad Muhammad, Divya Kumar, Arijit Singh, Shankar Mahadevan Rahul Deshpande, Mahesh Kale what a beautiful voice they have. This makes me say that ''hi katyar kaljat ghusli''.",123,0,,0,"No reference.  The review focuses solely on describing the movie's quality, acting, music, and praising the involved artists. It doesn't mention or allude to any reviews or ratings on IMDb or elsewhere."
211,3801414,2018-10-14,gaylehamiltongh,Blindspotting (2018),10.0,"Absolutely brilliant from start to finish. Laughter, tears and ever emotion you can imagine. I was right there with Collin every step of the way",25,0,,0,"No reference.  The review solely describes the user's experience and emotions while watching the movie. There's no mention of other reviews, ratings, or the IMDb platform itself."
212,1063339,2005-11-06,Akzidenz_Grotesk,Creature from the Haunted Sea (1961),9.0,"This is one of Roger Corman's trilogy of comedy-horrors. It has a comedic appeal that may be overlooked by those expecting the seriousness of a straightforward sea-monster flick. If you approach it as an absurdist comedy, there is a lot of humor to be found in it. For example,the guy who makes animal noises and the protagonist spy-hero's self-important monologues are very funny in a Mad-Magazine-satire way. The lead hoodlum character bears resemblance to a seafaring Humphrey Bogart! All in all, a fun caper film with dark humor. I give it 7 out of 10 stars based mostly on its originality, the weird monster, and the high SATIRIC content.",109,0,,0,"No reference.  The review describes the movie, provides examples of its humor, and explains the rating based on its qualities. It doesn't mention or refer to other reviews, ratings, or the IMDb platform itself."
