index,date,user,item,review_rating,review_text,review_length,has_references,Example,,
3776676,2021-05-10,n-8PUY9YraKtj6m_JQ7a5A,nan-xiang-dumpling-house-flushing,4.0,"Great outdoors seating setup with personal booths.<br><br>The soup dumplings were pretty good, but I thought the other items on the menu were just mediocre.<br><br>The fried buns I ordered came out cold and the dough was too chewy. Beef pancake was Ok, but I&#39;ve had better in many other restaurants. <br><br>Regular pork soup dumplings and the crab and pork soup dumplings were undoubtedly the stars of the show. I will prob be back to try the other exotic varieties of soup dumplings which I&#39;ve never seen on the menu anywhere else.",90,0,,,
438179,2011-06-20,45XrHa-u_j1gL8TIBmSDTQ,paneantico-bakery-brooklyn,2.0,"The food is incredible but they take sooooooooo long!  I've called ahead to order my sandwich because they are crazy-crowded and I have two kids in a double stroller.  Called ahead 10minutes then waited another 20 at the restaurant then left without food.  How long does it take to melt some cheese and tomato on some bread?  If you are a patient European type then this delicious, crowded, slow service place is for you!  If you're hungry and have two cranky babies, stop for a slice of pizza down the street.",91,0,,,
3454804,2019-07-28,EO4Q0EnecQiZwAPV3h6ZwA,kor-tor-mor-carroll-gardens-3,1.0,"I went to this restaurant with my friends and I have never experienced such horrendous service. We waited 20 minutes to receive water and then waited an additional 45 minutes to get our food. We didn&#39;t have utensils until 5 minutes after we received our food and we watched people who arrived after us receive their food before us. I truly believe we were being discriminated against because we were black. After leaving, the waiter ran after us and held my friends wallet hostage until we tipped him higher. The food was okay for Thai, I&#39;ve had better. I would never recommend anyone going to this establishment. They are rude and unprofessional. Please do yourself a favor and go anywhere else.",121,0,,,
938724,2013-06-19,GYYNiTnyM4D5vf23C6fSzw,chopt-creative-salad-company-new-york-8,3.0,"Offers a wide variety of fresh, local & seasonal ingredients, tons of options (salads, sandwiches, custom or crafted), friendly and efficient staff on site.  Great place to pop into to grab a quick bite or something to go.  Prices are very reasonable considering the quality of the ingredients and the amount of food you get. BE WARNED, however, that if you opt for delivery [during lunchtime] you will be waiting well over an hour and be served a warm, wilted sloppily thrown together hodgepodge with a side of attitude.",89,0,,,
3016830,2018-04-26,ShdbQMLxr3KB-lZHlYtQaA,pierre-loti-chelsea-new-york,5.0,We had a great time as the staff and food were great. The bar atmosphere is very quaint and cool. Loved it.,22,0,,,
1058571,2013-11-01,2dBBL-aGyyFhAGETdrG1fg,the-empire-hotel-new-york,5.0,"I had a fantastic experience at this hotel. The rooftop bar had incredible views and the drinks were great. The room was bigger than I expected and the bed was very comfortable. And the location is amazing. On top of that, the service was perfect. The people at the front desk and the bellman were super helpful and kind.",59,0,,,
1174828,2014-03-04,eV-a8VAMmBGhERiT5o0TqQ,maharlika-new-york,2.0,"Meh I guess I just don't like the cuisine. I felt like I could have made all of it at home for cheaper and without drenching it in the super salty sauce. The best part of this place was definitely the appetizers, and I think it would be more successful as a filipino tapas place instead of restaurant. Seating is pretty crowded too, even when the restaurant is empty, just because of the layout. The place is very dimly lit, despite what some of the photos on Yelp show.",89,0,,,
1074815,2013-11-19,CVY_7TdzuF3hMf2qCcSQcQ,patzeria-family-and-friends-new-york,4.0,"I made reservations for my friend's farewell party and the restaurant reserved an area for us.  They were very friendly and accomdating as my party arrived at various times but they seated us and came to each us each time someone joined us.  The owner was very friendly and talkative and made us laugh throughout the night.   The food was your normal Italian dish, I don't think you can really go wrong with Italian.  I liked their complimentary garlic bread but you'll have to pay for more.  We had a cake which they had served for us (for a fee I believe). I would come here again and this is great for groups!",113,0,,,
1226719,2014-04-22,_FUeJY7IAU5RWDHgwugafg,rubirosa-new-york-2,5.0,"I can't say enough good things about Rubirosa.  This has quickly become one of my favorite restaurants in the city.  Everything about the restaurant is top notch -- the food is incredible, the location is great, the vibes are casual, fun, and trendy at the same time, and the staff could not be nicer.   I've gone here for dinner with friends and had a great experience, but I also recently had a birthday party here for a group of 8 and it was the perfect venue.  For parties of 8 or more, the restaurant has you select a pre-set menu that is served family style.  We chose 3 appetizers,  2 pastas, and 3 pizzas.  There are good options to choose from, but the restaurant was also extremely accommodating for a few things we wanted that weren't listed as choices.  There was more than enough food, and every single dish was a hit with the group.  We also had a rainbow cookie cake for dessert that was amazing as well.  They even printed special menus with our selections for everyone at the table that had a special birthday message. In short, Rubirosa is amazing, and I highly recommend it for any and every occasion.",203,0,,,
3757219,2021-03-26,6hQYK37p6p-f5YWYR0UTng,big-wong-new-york,5.0,All I am going to say is yum yum yummy. They have a big menu here. My friend introduce me to this spot yesterday and I ll be going back.,30,0,,,
1639821,2015-03-28,bNZPfnl5S45SYJQu3Zufcw,joanne-trattoria-new-york-2,4.0,"GREAT SPOT! I'm so happy to have found this spot via Yelp! Amazing food, great decorations and seating. The best part is my name is Joanne too! While looking at the menu my boyfriend pointed out how the restaurant was dedicated to the owners sister who passed away. Very beautiful... it made me tear. May Joanne rest in peace and live on through the memories to be created here in this place!",72,1,,,
2876894,2017-12-14,36x1C0vbiVGqhvHMM8n4gw,northern-manor-restaurant-douglaston,2.0,"Might be better to visit here on the weekends than on the weekdays. They have a lunch menu but we came here for the dim sum and was disappointed. We used to come here weekly about 10 years ago instead of making the trek to Flushing and it was quite good.<br><br>They don&#39;t have a lot of dim sum on weekdays even though they have it on the dim sum menu. Pretty much 2/3 of the dishes we wanted, they didn&#39;t have. And when my parents made a comment about that, the waiter got pissed off and started scolding my parents back. They should have a different menu on weekdays if this is the case and definitely not have an attitude to their customers when they are surprised that the restaurant doest have items on the menu. The food itself wasn&#39;t bad but there was just very scarce options to choose from.",151,0,,,
399739,2011-04-13,b-PmvA24DtNiL6mmpDB3CQ,barbuto-new-york,5.0,"I love this place.  The atmosphere is great and totally chill.  I love that when it's nice out they can pull up the garage doors and you can enjoy the nice weather without having to sit on the sidewalk.  I feel like it's the type of place that you would feel comfortable bringing your parents, but would also be fun for a group of friends/foodies.  It's not too trendy or sceney, the food is really good, and it's fun.  They also have a great chef's table in a little private room that I think would be awesome.     Order the roast chicken (pollo al forno) and you won't be disappointed.  The chicken is moist and flavorful, and the skin is perfectly crispy.  It's amazing.  I have tried numerous other dishes and the ones that stuck out most in my memory were the arugula salad (boring I know, but it was perfectly dressed and seasoned), the almond-olive oil torta with apricots and sweet ricotta and a bruschetta with homemade ricotta, fresh peas, and pea shoots that I had the other night.  That bruschetta was just like spring on a plate.  So good.",190,0,,,
2923920,2018-01-28,PrsqdgTXbcDCgG8fN3OSjg,slide-bar-b-q-maspeth,5.0,"I have not even tasted the food yet, but for what they just did for my son &amp; I; for their dalish looking food. They get 5 all day! Thank you so much Slide Bar-B-Q much appreciated.<br><br>I just ate my food and OMG!!!!! I was very satisfied and enjoyed every minute of it. I just wish they can deliver",59,0,,,
983459,2013-08-09,W7GCP5odKzhG09cBrBN1TQ,clementine-bakery-brooklyn,5.0,"Vegan but you can't tell.  This bakery is so delicious that I cannot walk, drive or be anywhere near it without stopping. Because it is vegan, it seems healthy, so it gives me an excuse to eat those carbs! Probably isn't healthy though!  They definitely have inventive recipes and fresh ingredients. Today I had a strawberry grapefruit cookie and a PB banana cookie, a lemon raspberry muffin, and chickpea sandwich   (shared- I didn't eat all that myself!).",77,0,,,
3332855,2019-03-17,epAupvthnOemZq_GJofZfQ,le-souk-restaurant-new-york-2,2.0,I usually come into this establishment every Sunday for brunch however the fairly &#34;new&#34; manager Mya is very very rude!! This is the 3rd encounter I have had with her. I would hate to stop coming to this establishment however something need to be done with her. She do not know how to speak to her guest. She&#39;s extremely rude and she have you standing around for a long period of time without any acknowledgement. Overall this is a really cool place to brunch however they will definitely lose costumers if they don&#39;t do something with her!!,97,0,,,
1612684,2015-03-08,8CIrW8oc2d8ilN7Do4N0zQ,il-buco-alimentari-and-vineria-new-york-2,3.0,"Unfortunately this place is not as good as it used to be when it first opened. After going regularly since the opening, I've noticed over the past few months that it now has become a place en vogue for loud groups of drunk people celebrating birthdays, graduation or bachelorette parties. The crowd has changed and it seems this place has sadly become victim of its own success...",67,0,,,
54438,2008-04-17,bDX81h_zMB2VUkRVjfhyGQ,green-kitchen-new-york,4.0,"Dinner here with a neighborhood friend left us walking away from Green Kitchen with the following thought: ""We have found a winner.""  For a 24-hour diner in this area to be anything less than totally disgusting, no-frills and sketch-tastic, it's a miracle, but Green Kitchen does it and they sure do it well. First, their crazy-huge menu is a little confusing and disorganized, but there's something for everyone.  Their Mediterranean selections are a must-try, the portions are MAMMOTH--we both took half of our dinners home.  I'd tried their Tijuana burger with avocado and bacon (Companion C: ""That sounds illegal."") before, a delight to behold for sure, but watch out: their burgers come with those big steak fries.  Last night, Companion C had a chicken quesadilla with seasoned fries, which were perhaps the most delicious waffle-cut fries I've ever eaten.  It's like they were battered in pure liquid gold, dusted with diamonds and fried to a crisp in sunlight.   The chicken quesadilla was hefty, my chicken kebob dinner nearly paralleled my favorite Afghani restaurant's in taste, but not presentation--you get a pile of buttered rice with chunks of herbed, spiced chicken breast and hearty veggies in a huge bowl.  Definitely, Green Kitchen has volume for the above-average diner prices.  Try their vinagrette salad dressing, Companion C and I ended up dipping the melba toasts from their complimentary bread basket into it because it's herbaliciously good. The decor is cheerful and charming, with photos of previous Green Kitchens' signage covering the walls around the window seating.  It's just too bad that there is fuck-all going on at the intersection of 1st Ave and 77th, because their window seating is GREAT for people-watching!  Green Kitchen also has brunch, a pretty good and non-scuzzy idea for lazy Saturday afternoons when I wake up at 2 pm in need of French toast, stat. My only complaint is that both times I've been here, the manager/host is extremely strange and rude--he yells into a hands-free phone headset and completely ignores customers waiting to pay at the register, then looks confused and angry when you try to hand him money.  What is going on, buddy?  Calm down and buck up, I am happily paying $15 for dinner at A DINER.  Our waiter was extremely bubbly, perhaps a little overexuberant so much that when he dove in to thank us profusely for dining at Green Kitchen, he stabbed me in the knee with his pen.",407,0,,,
3116420,2018-07-28,viB2mVozo4r0ewFhtxGylw,sylvias-restaurant-new-york,2.0,"Ok, so being from the south we had to try the soul food in NY while visiting last week. After leaving the Apollo theater we wanted to find a place with good reviews and ended up here. My thoughts: $18.95 for 2pc fried chicken and two sides is OVERPRICED. A basket of cornbread was included too, not drinks. Water was free. We also shared 1 slice of what was supposed to be red velvet cake... that was the box, burgundy brown and not true Authentic ReD velvet cake. That was disappointing as well seeing how once slice was $7. There was about a 15-20 minute wait as well. Also, the bathrooms were down in basement, you had to go down two sets of stairs to get to it. Not sure what those with disabilities would do..I worried about that if someone that was wheelchair bound. Hopefully this review is helpful. Chicken, cornbread and sides were pretty good though.<br><br>@whoever responded from restaurant.. the red velvet cake was not authentic...made from scratch . My aunt that lives in GA makes it from scratch. And as for the wait, I was more displeased by the cake taste and the OVERPRICED entree. And to address the restrooms being in the basement... no one directed me restrooms ground level. The hostess told me they were to the right downstairs so no I DIDN&#39;T miss them. And having a child with disabilities I thought of her with the stairs if I was to return with her. Thanks",251,0,,,
463263,2011-07-31,ar_7at4k-B4d3MNGV-fU3g,sparks-steak-house-new-york,4.0,"The food is 5 stars all the way, but the atmosphere is one of my least favorite of the top NYC steakhouses.",22,0,,,
2189638,2016-03-27,PfidFNfR2FBIdRvJfqSINQ,growlers-beer-bistro-tuckahoe,4.0,"The waitress Frances was so great and hospitable. I loved the service. the mac & cheese wasn't bad, but nothing to write home about. I would definitely return. For Westchester, I think it is a good selection of beers.",39,0,,,
3554112,2019-11-22,n-DdL2zmk9-NpHmnf41g_w,sicilys-best-pizzeria-brooklyn,5.0,This place consistently serves up high quality pizza.  Good go-to spot. I usually go with their Sicilian and a plain slice. Their original pizza pie is perfect although I feel the Sicilian could use more sauce. Friendly and accommodating staff.,40,0,,,
983800,2013-08-09,MiL0rjGeBOD5oyLp0tYGpQ,the-haab-woodside-2,4.0,"It's easy to pass by this place without looking back until you search yelp for some decent food in the quiet neighborhood...walk in...and now there's no turning back.. Huevos Tapatios is all I will say...Just order it.  Theres 3 sauces on the table you can smother with Chipotle Aioli, Salsa Verde, and Home made hot sauce... yay I think the lady by the counter(maybe the owner) is very sweet. She makes sure everything is ok and makes you feel welcome.",80,1,,search on yelp,
1297691,2014-06-27,JebSE87IZrkh3sgrPVvlDw,casual-habana-hackensack,3.0,"It was ok. We waited about 12 minutes after being seated before anyone made an appearance to offer menus. We asked about drinks and were only given a rundown of soft drinks. When my father asked about beer, the guy said they didn't have any and didn't even bother to mention that they had other options like wine/sangria. It was odd though, how do they have wine but no beer? The food was excellent. Vaca frita was a little too tough, I've had better elsewhere but the bistec empanizado was stellar!! One of the best I've had. Their prices are kind of steep. A basic lettuce, tomato, onion salad set us back $6. Overall, the food is really good, but service is a drag, and prices are rather steep.",129,0,,,
3359310,2019-04-16,U1_zW4BXNuhUSSpNFcrMTA,by-chloe-new-york-8,5.0,Love this place!! Didn&#39;t plan on having vegan but walked past this restaurant and was attracted by the ambiance so decided to give it a try! Surprisingly everything I ordered was so good!! The shiitake bacon and maple-wheat croutons in the Kale Caesar were mind blowing!! Would definitely be back to try out other things on the menu!!,58,0,,,
2506468,2017-01-12,FaUpV-0Mo0MbPgnuuAvBIw,ippudo-ny-new-york,5.0,"Too much to say best ramen of my life? Maybe, but with so many ramen options to choose from, how could you go wrong! The staff is knowledgeable and on-top of their game. Lots of seating available so you don&#39;t feel cramped.",42,0,,,
2665167,2017-05-31,aqZDlInzUqMww50ZmVnbqw,aumm-aumm-pizzeria-and-wine-bar-north-bergen,4.0,"Delicious pizza, great appetizer bread with olive oil and yummy tiramisu. I like the classic better than the white. But they were both good. Would recommend.",26,0,,,
6312,2006-07-13,TRJOIWNykrozOM36YvAAFA,cornelia-street-cafe-new-york-3,4.0,"Located on a quiet little block in the west village, the Cornelia Street Cafe is a great find. It's casual, cute, and relatively inexpensive, with a few tables lined up on the sidewalk for outdoor seating. They have a prix fixe available all the time that's $21 for an appetizer, entree, and glass of wine. The lobster ravioli is yummy, and so is the risotto. All in all, it's a good deal for a nice meal. But stay away from the homemade pate. I don't know much about pate, but I always assumed it was supposed to be a smooth consistency that you can spread on a cracker, kind of like hummus. Maybe I'm wrong. But when I got the pate for my appetizer, my boyfriend's first comment about the chunky patty was, ""that looks like cat food.""",138,0,,,
98667,2009-01-11,zuoBNFyzbtnf3d7Ql8xuOA,dos-caminos-new-york-5,3.0,Interesting menu and preparations but the execution seems miles from the accomplished dishes at Rosa Mexicano.,16,0,,,
1053863,2013-10-27,Sp3CkJKc_dua0Cxfg-be8A,ceci-italian-cuisine-new-york,2.0,"Staff was very nice and helpful!  Restaurant smells slightly musty upon first walking in the door. Food was average at best, I'd expect the same level from Olive Garden. Of all the great little places in the city I will not be going back to this one.",47,0,,,
611915,2012-03-24,0Isxr0EUMZMPFMZrTv0dRg,wo-hop-new-york,5.0,This place is definitely not as popular as Wo Hop 17 but I find the food more delicious. I've been coming here for years since I work so close to this place. Ask for their most popular dishes and you will see why people keep coming back to the Wo Hops.  The prices are extremely affordable compared to the other restaurants around here.,63,0,,,
2774803,2017-09-03,Pf3jabLlHkWE2BjnJHhqkw,river-japanese-cuisine-flushing,2.0,"This used to be my go to spot with my friends because they have unlimited sashimi, not a lot of places do it. But the most recent visit is probably the worst experience. Aside from the fact that the amount of pieces per order from the kitchen varies every time we order, their service has gotten so bad. I tried to get attention from a waitress, she looked at me from the back of the room and nodded her head at me expecting me to shout my concern through the room....Wtf?? We also had ten plates stacked on the table throughout our meal. Service is terrible!!!",106,0,,,
1674296,2015-04-22,Z4C24Nb5X4UHQ54YP_TuXQ,xinjiang-bbq-cart-flushing,3.0,"Hate how the prices have gone up. Used to be a dollar, which was cool. Now it's 1.25 or 1.50...",20,0,,,
3709816,2020-11-06,03KKjUD0RrqtuzeAlE4cNg,taqueria-los-gueros-east-rutherford,5.0,"Whatever you order, you&#39;re going to start off eating it, thinking it&#39;s bland. THEN you&#39;re going to add some of the sauce (green or salsa), and your whole world will change! Nestled in a shopping center, I came here for a weekday $5 special. The special changes Monday-Friday, but it&#39;s pretty much Torta, Taco, Quesadilla, Burrito and 30 tacos on Friday. I got the chicken tacos on Taco Tuesday (yay!), and I thought the portion size was generous. I made the mistake of just biting into a taco, sans sauce, and thought &#34;What the heck? This is gross!!&#34; Then my friend told me to try the salsa or green sauce, so I tried the salsa, and wow, it gave it so much LIFE! The salsa was spicy, and I have a high tolerance for spice. The green sauce was a great not so spicy compliment. They have an extensive menu, and I&#39;m a big fan of the daily specials. I definitely want to come back and try the spicy chicken meal. There&#39;s plenty of indoor seating, and you just have to space yourself out from others. I can&#39;t wait to go back!",192,0,,,
3439016,2019-07-11,xXi-AU1oEo62rrWiaQzJUw,gyro-king-staten-island,2.0,"I ordered lamb over rice. The rice had this weird seasoning, and the lamb was way overcooked. It was tough, and I could barely eat it. I ordered through Grubhub, and Grubhub for some reason will not let me leave a review, so I&#39;m leaving it here. I cannot recommend this place. FYI, tzatziki sauce is not white sauce. You would think a halal restaurant would know the difference<br><br>Response to business reply, This customer does not like lamb well done, as lamb is NOT a meat that should ever be cooked well done. It cooks much faster and is leaner than beef, and once over cooked becomes much tougher and harder to chew. I do like tzatziki sauce, but it is Greek and it is not white sauce. The rice I usually get from the halal trucks is very different from the rice I was given. I will call to see what can be done to remedy the situation.",159,0,,,
2125669,2016-02-16,Zof5LevynuBuY00HNbbhlA,uptown-brasserie-queens,5.0,"Clean, nice decor, and friendly staff. I recommend sitting by the back window as you get a great view of the working airport. The food here really blew me away. I only had a fish sandwich but it tasted like it was prepared fresh in the back which I don't normally get at many airports. This is now my go to place whenever I'm here.",65,0,,,
3163153,2018-09-13,Pc4LV-N3MHSzv3UO_9hY3Q,yakitori-totto-new-york,5.0,"Arrived before the rush. Apparently you can make a reservation but I didn&#39;t know that. I love coming here for the skewers. Chicken hearts, skirt steak, anything that is a skewer is great. Small location. Good prices.",37,0,,,
1146528,2014-02-05,S2kLUVCv3kQ0U2InZjK7jg,nan-xiang-xiao-long-bao-flushing,3.0,"Tried the xiao long bao. Not as good as I expected, and definitely not very authentic.",16,0,,,
3346392,2019-04-01,hUywr1vyl1Oh60f8WgadSg,sushi-and-noodles-brooklyn-13,5.0,"I was here for the lunch special during a weekday afternoon. The sushi was fresh and tasted great! I sat at the bar, so the service was quick. Note that they only accept cash, so come prepared. I will definitely be returning!",42,0,,,
3785540,2021-05-28,sOmMxQGUDtM6YlLhHhoC9A,settepani-harlem-4,3.0,"I am giving this place a solid (3) stars! It&#39;s a strong (3) I enjoyed many menu items from this place - all tasty/ service was a bit slow, but that was fine - if you are in a rush after Covid - don&#39;t go out to eat - because places are finding their bearings again - so you gotta be easy. I&#39;ll show pics of what I had. All was tasty, but all I could make at home. When I go out to eat - I usually hope the food is better than what I can make. This is not the case here. <br><br>Another random tidbit - the restaurant charged my card (4) times and when I called to get the charges removed there was a bit of an issue - I heard the girl in the background (maybe owner or owners kid) talking about how they couldn&#39;t help me today. Nonetheless my bank took care of it. That wasn&#39;t really a big deal though - it happens. The bakery looked really delicious, but after I saw flies in the counter bakery area and it didn&#39;t appeal to me any further. With that said if in Harlem it&#39;s a cute spot to stop by and eat.",207,0,,,
3022893,2018-05-01,-wRj6JNEs6rZAYcvhUoW9w,dos-caminos-new-york-7,2.0,"I remember Dos Caminos from years ago and have fond memories of their food. The guacamole was always the standard to beat. Tonight, I was really let down. I didn&#39;t eat guacamole, I ate a bowl of mashed up avocado. Kept putting hot sauce and salt on it to give it some life. My entree was nothing special and, for the cost, I wanted it to be. Dessert was basic, as if it came from a diner. <br><br>Saving grace. The staff was superb. Rodney, our server, was excellent and a pleasure to see him. Even the greeters were great. Maybe this was just an off night.",106,0,,,
1575740,2015-02-09,lmxzbp0PF1_L1Nl8-f-Yzg,zebra-lounge-2-flushing,4.0,"Food: it is a lounge/KTV/bar/hot pot place. Yes there are people eating hot pot across from the KTV lounge, next to a full modern bar. It sounds weird but it works. Finger foods are OK, I like the sweet potato fries. Instead of peanuts or popcorn they serve edamame as free snack. Drinks: full bar, more sweet oriented mixed drinks, serves sake/wine as well. Location: right next to the big parking lot, very convenient. Modern decor, lounge has TV and booth but not individually blocked off. Also has individual KTV rooms. Food area is a regular dinner place, pretty spacious. Service: pretty responsive to call bell, good service. Never got rushed from the booth before, we sit for 4+hours at a time. I'm guessing as it becomes more popular this will change or people won't have a place to sit. Outside TV on sports channels, booth has individual TVs with volume up.",152,0,,,
602786,2012-03-10,BZZKX1-LuWoruSstXPzanQ,bareburger-new-york-6,4.0,"The burgers and fries here are super good and super BIG!! One burger could feed two people. The kid's menu is great! Slider with fries, how awesome is that?! Shakes are extra yummy! All the food is organic and you can taste the difference. The service is great, the waiters are super nice. I took one star off because we ordered turkey burgers and got beef. The waiter said it was Turkey, but it moo'd when I bit into it!",80,0,,,
1210033,2014-04-06,OOPgZdfA-Cr5SRhcZQQObw,maguro-new-york,5.0,"This is the definition of a hidden gem We stopped at this hole in the wall no frills sushi restaurant because it has gluten free soy sauce for my sister.  It was way better than we could have hoped for.  The waitress was outstanding, so nice and friendly.  She brought the gluten free soy sauce out in a special bowl after there was a little confusion with another waitress.  The fish was melt in your mouth delicious.  Rolls were good sized and the special rolls really were special.  And most importantly the prices were very competitive.  They even charged my cell phone for me.   I would 100% come back here. This place goes to show that there are still nice friendly people in the service industry Ps try the kani salad. Way better than you would expect from a hole in the wall",143,0,,,
2092316,2016-01-27,sKZ_FtE-cPzX9eGNQ0Mltw,puck-fair-new-york,5.0,I come with co workers a lot after work. This spot is just around the corner from our office. The bar has a front and rear entrance and three floors.  The upstairs and downstairs are full floors but still cool areas. The downstairs has a short bar. The staff here are normally friendly laughing and smiling. They usually are able to give us a table or we just make our own space. The prices are fair / average for the area. I have never complained of a water downed drink either. I have tried most of there snack menu. Great nachos with chicken or beef. I can't remember much else we get there to eat but I do remover there being a good variety. The coloring of the interior is brown and just dark enough. A lot of wood and very comfortable space. As I said I come here a lot and with my five star review I definitely like this place. Great for after work shindigs but if your gonna have a group call ahead and ask to reserve space.,181,0,,,
2540049,2017-02-12,FVUo6ka8UDhnoZvp85BK4Q,come-prima-ristorante-new-york-2,5.0,"Nicola was most charming and the combination of food and service was extraordinary. To start, we didn&#39;t recognize many of the bottles of wine on the list so we gave Nicola a price range and he chose a phenomenal bottle of wine. The branzino was traditionally prepared and opened up close to us. The bass with truffle oil was exceptional. By far, what makes this place heads and shoulders above other Italian restaurant in Manhattan, is the service.",78,0,,,
3484386,2019-08-28,qs_42E_zjfBa3A8d6mNKtA,seasoned-vegan-new-york-2,5.0,"I&#39;ve heard so many amazing things about this place and finally made it in. I didn&#39;t have everything on the menu but I don&#39;t doubt one thing isn&#39;t up to par. I had the stuffed avocado and the quesadilla as an appetizer, washed down with a mimosa and alkaline water. The place is small (your face is in the plates of the next table), super cozy and seemingly always packed but we had no issue finding a table right away upon our arrival. Staff was friendly. I don&#39;t think I paid too much attention to background music but there was some and it was nice. It was worth it for me to travel from Bushwick to Harlem by train for this place. I&#39;ll certainly be back.<br><br>NOTE: It was a decent 80+ degrees on the Sunday I went, there&#39;s no AC in the establishment so if you need air to be comfortable while you eat, in a crowded place then make note of this.",163,0,,,
2940843,2018-02-14,0F8g6MtW1uQ6zl9zkopKBA,bec-new-york,2.0,"Gross!  Lacking flavor, overpriced, so irritated I dropped an additional $15 on a delivery fee for this place just to take a few bites and throw it out.",28,0,,,
1485336,2014-12-01,DHmiawfZZthhO6eLpEcALg,the-jeffrey-craft-beer-and-bites-new-york,4.0,"Truffles on everything!  Smells so good when you walk in!  Great place, good food and nice bartender on Sunday!!!  Can be pricy, but at least you get nice craft beers!!!",30,0,,,
1360392,2014-08-16,lte4l9gXcQhRlhvjx98qIA,the-kati-roll-company-new-york-5,3.0,"Their meat is perfectly seasoned. The wait time isn't long. You'd most likely have to order two rolls, as one roll isn't really that filling. However the staff has a small issue with waste management. If you owned a restaurant, how would you want your staff to handle the garbage? A. During downtime when there are less people in the restaurant. B. Through the back door in the alley (if this is possible) C. During dinner time, persistently shove two carts of garbage through the line of a dozen people waiting to order/waiting for their order, and nudge a baby carriage along the way. ...They chose C.",107,0,,,
3052906,2018-05-30,QYnbGzzUS6v-xjvRDpil7Q,wonderful-chinese-restaurant-bronx,5.0,Ordered Vegetable Steamed Dumplings that was amazing . The general two chicken also is really good,16,0,,,
3753655,2021-03-17,cDxlQOlqe8kEZ5V4wj3Gwg,matteos-howard-beach-howard-beach-4,3.0,Staff and service is good here however the food is greasy and heavily salted. Covid precaution&#39;s are practiced at this restaurant.,21,0,,,
420346,2011-05-19,SWTKhar-0JO4rzMRhMF3iA,aureole-new-york,5.0,Awesome.,1,0,,,
3454356,2019-07-28,dLl58VDEBZsLp5V2j3MlMQ,hobrah-a-taco-joint-brooklyn,2.0,Too noisey and jammed inside. Simone needs to brush up on her service skills. Tacos were not very tasty.,19,0,,,
186920,2009-12-13,Jxo1vOk_tf8DelsXyQbbFw,thái-son-new-york-3,3.0,"Pho is just ok. not bad, but not anything special. spring rolls are ok. fried calamari is excellent. shrimp fried rice is HORRIBLE and bland.",25,0,,,
1574613,2015-02-08,Xq7l2KwfXuOX-ilk4FQ7rA,pelicana-chicken-flushing-2,4.0,snowing chichen was great! cheesy but tastes great. Yeji was our server and she was very helpful.,17,0,,,
3633058,2020-03-02,YXssJQk85Jn96gxW4J0LvA,babas-pierogies-brooklyn,4.0,"My fiancé and I came here on a Friday night, so it was very packed! Luckily we were seated in about five minutes. We ended up choosing 2 orders of the 5 pierogies, so we could eat 5 pierogies each. We tried the mac and cheese flavor as well as the jalapeño flavor with their special sauce, which was similar to sriracha mayonnaise. <br><br>The mac and cheese one was my particular favorite. Pan-fried dough and mac and cheese - what else could I have asked for? It&#39;s a simple flavor but delicious nonetheless. The jalapeño one was my fiancé&#39;s favorite. This has more flavor due to the jalapeño flavoring present along with the cheese and potatoes. Both paired well with their special sauce, which we recommend especially as it costs only $1! <br><br>Eating at Baba&#39;s was a wonderful experience and the staff members are so kind as well! I am glad we finally tried out Baba&#39;s!",156,0,,,
2832828,2017-10-31,QAkuxfZeXoiotRp01J5-IQ,just-salad-new-york-4,5.0,"My go to lunch spot - plenty of health delicious options I can vary through the week, and a friendly efficient staff.  The salads are plenty filling - I love having an healthy and tasty options like this in the neighborhood!",41,0,,,
3057750,2018-06-03,0rMBGp-HqSbaCXR7eIFPNA,down-the-hatch-new-york,5.0,"I love this cozy little dive bar. The crowd is usually younger and the staff is super friendly. I love that they have a beer pong table. The music is decent. I just love the feel of the place overall. Oh yea, and the drinks are super affordable!! I have been here a few times &amp; will definitely be back very soon ( Tonight) lol.",65,0,,,
413149,2011-05-06,roXmFtToJYYLiuZ7YOFSMg,banh-mi-zon-new-york-4,5.0,"After trying a few of the banh mi shoppes in the area, this became my favorite and go-to for a great Vietnamese sandwich. It's a little, clean place with a simple yet warm decor. The owner is a small Vietnamese man who wears a fedora who is reserved but friendly. I actually prefer the chicken sandwich spicy, but you cannot go wrong with the traditional pork.",66,0,,,
752960,2012-10-16,Wctr3796RDPMyx4p_dhNQQ,macondo-east-new-york,5.0,"Recently, My platonic life partner and I stumbled upon this place due to the $11 for all you can drink mimosas for a full 2 hours! The entrees themselves were priced separately yet affordable and this was a deal that we could just not pass up.  There were three different flavors to choose from, orange-vanilla, guabana-elderflower, and blackberry-mint, so obviously we had to try one of each and then some, I will not go into how many of these we actually had, but I will say that we certainly got our money's worth.  The drinks were superior, the food was amazing, I had Chicken chilaques with a sunny side egg and salsa verde, which was essentially breakfast nachos and my Amiga had a version of eggs benedict with smoked salmon and corn cakes in place of the English muffin, both dishes were great and the non-judgmental bartender kept our mimosas coming.  By the end of our meal, we had been there an extra hour, which did not seem to be a problem, we learned that the bartender was an aspiring photographer who promptly showed us a book of his work and presented us with business cards, it was an instant friendship and I cannot wait to go back.",208,0,,,
