,index,date,user,item,review_rating,review_text,review_length,has_references,Example,Unnamed: 9,Unnamed: 10,prediction,answers
443,3024406,2018-05-03,uMj0avAHxLhUIQV0a_lViA,gramercy-park-hotel-new-york,1.0,"Utterly awful service - waited 25 minutes to check in. Had reserved a queen room and was given a two-double room without notification. No apologies. After spending 15 more minutes talking to the rudest manager ever, got a king room that had a crib in it. Completely disappointing experience for what is supposedly a high-end hotel. Stay far away!<br><br>Update: 30 minutes later, at 12:30, after we had finally fallen asleep, the manager called our room to apologize for his behavior. At 12:30 in the morning. Unreal.",86,0,0,,,0,No reference. The text describes a personal negative experience and doesn't mention reviews or recommendations from Yelp or other sources.
444,815752,2013-01-18,-vp1YGCp1gtZw34sJsklVg,zen-palate-new-york-8,1.0,"I placed an order for pick-up at this location this afternoon, and had a frustrating and disappointing experience.  Needless to say, I will never go back to Zen Palate again.   I placed an order for pick-up and when I arrived I presented a $25 restaurant.com gift certificate toward the balance.  The waiter was rude about it and said that they automatically add 18% tip for use of this certificate.  First of all, the certificate did not specify whatsoever that dining-in is mandatory to use it. Secondly, tip should de discretionary, particularly for an order I am picking up.  He said this tip was mandatory and would not listen to me when I explained that nothing on the certificate required dine-in.  The food was bland and overpriced.  Based on the horrible and incredibly rude customer service plus the disappointing food, I will never go back there again.  I have another gift certificate to Zen Palate and I'd rather just not use it than go back there again. In addition to vastly improving the quality of their customer service, Zen Palate would be wise to specifically add the dine-in requirement to their restaurant.com certificate as well as the fact that they add 18% gratuity to take-out orders.",205,0,0,,,0,"No reference.

The review focuses entirely on a personal, negative experience and doesn't mention or reference other reviews or opinions."
445,425622,2011-05-29,enEwKGw2pDHkp0F_Lcr4TQ,yum-yum-bangkok-new-york,4.0,"I know that each people tongue is different and each people like different thing. As the Asian girl who have been to thailand I would say that here serve Thai food that close to the food on Thailand. Sour, sweet and spicy..they made me miss Thailand and want to visit again. While the waitress is cute and friendly, the atmosphere is quite off for me. That's why I left 1point out. But LOVE you guys anyway!",76,0,0,,,1,"Reference to other reviews.

The user explicitly mentions ""I know that each people tongue is different and each people like different thing,"" which demonstrates an awareness of differing opinions and a comparison to other people's experiences, which is characteristic of responding to reviews."
446,3069183,2018-06-15,LxKNsQCXHT2EMlzPYnghZg,nippon-cha-bayside-2,4.0,"Love the feel and look of this place, sadly food doesn&#39;t suit my taste, but the drinks are pretty good.",20,0,0,,,0,"No reference.

The review focuses solely on personal experience and preferences (feel, food, drinks) without mentioning any external sources or comparisons to other reviews/establishments."
447,1175049,2014-03-04,3fmnFzR2PWqGlNO13tqnvg,peck-peck-korean-style-chicken-teaneck-2,5.0,Love love love this place. Best Korean fried chicken in the east made in the states. The owners are adorable and very welcoming.,23,0,0,,,0,"No reference.

The review expresses personal enjoyment and describes the owners but doesn't mention or reference any external sources like reviews or recommendations from other platforms."
448,1966891,2015-11-05,broswIN-lkADxbP8f6nGog,matiz-latin-cuisine-forest-hills,5.0,"This place was phenomenal... The food was sensational and the service was beyond compare!!! The staff was extremely attentive, friendly and knowledgeable of their menu. I would like to call particular attention to the waitress named Lesly. She was a breath of fresh air with her genuine smile and ever apparent desire to ensure my experience @ Matiz was unforgettable... She was simply amazing!!! I look forward to my next meal @ Matiz and i would highly recommend this resteraunt to all!!!",82,0,0,,,0,"No reference. 

The text describes a positive personal experience and praises a specific employee, but doesn't mention or allude to reviews from other sources (like Yelp or other online platforms)."
449,580729,2012-02-09,CmHAcRQ3EQ68uEboJWVGPw,cafe-today-new-york,4.0,"I've been really excited for Cafe Today to open up in Midtown East! I definitely need a few new places to add to my Chipotle, Dig Inn, Chopt, Dishes etc routine and this is just the place! They have EVERYTHING! Their menu / offerings are so vast and diverse. They have unlimited toppings salad for $9, noodle stir fry station, hot and cold sandwiches, sushi, udon, hot and cold buffet, the list goes on and on! Their set up is really unique as they have a bunch of different stations and display the menu items on a ledge in front of each station so you can see exactly what you are going to order. Their hot and cold sandwiches look amazing (definitely have to try to the gyro and fries next time!) but opted to get some sushi, sashimi salad and buffet offerings today. The sushi and sashimi were both great -- fresh and clean, just as sushi should be done. The buffet offerings were vast, healthy and delicious! If you're looking for a place that's got it all, definitely check this place out!",184,0,0,,,0,"No reference.

The review focuses entirely on the reviewer's personal experience and enthusiasm for the restaurant's offerings, without mentioning any external sources or comparisons to other reviews or establishments."
450,624208,2012-04-11,CCxNfn5kpqkKUt4BWoL1DQ,café-moto-brooklyn,5.0,"Really cool French spot right off the Hewes JM stop. The sign is just a vintage rusted bicycle and the interior as others have mentioned is steam punk. There are different musicians each night that go along with the whole theme. When I went there was a woman singing and playing a light up accordian! I had the lamb ribs with lemon and a side of vegetables. The ribs were fatty which didn't bother me, and my server was kind enough to let me know beforehand. I split the Date Cake with a friend and now I know what all the hype is! I left feeling satisfied, and not fatty gross full. I wish they would sell liquor, as they only have beer and wine. Martini please. Anyway - they have super friendly service and the vibe is really great. Definitely will be coming back with friends.",147,0,0,,,1,"Reference to other reviews.

The reviewer mentions ""as others have mentioned"" regarding the interior design, indicating they are referencing descriptions found elsewhere, likely online reviews."
451,3726997,2020-12-27,K9aNrtutlfkiEqrwALOZRA,masal-cafe-brooklyn,2.0,"It&#39;s awesome that you guys are open, that said the reason for two stars, its not nice to force customers to order minimum of 25 per person!! I understand the time limit and perfectly fine with it  but really 25 minimum per person ?",44,0,0,,,0,"No reference.

The text expresses a personal complaint about a policy and doesn't mention or refer to any external reviews or opinions found elsewhere (like on Yelp or other platforms)."
452,570915,2012-01-26,gxGTly3u476hTW-LEiqrgg,gyu-kaku-japanese-bbq-new-york,5.0,"Great yakiniku place.  As others have mentioned the skirt steak is spectacular and the smores are just genius.  It's a little pricey compared to Yakiniku West, but ambience wise it's a lot nicer.  Fun date place.. a full a la carte meal for two (1 app, 4 meat cuts, side of rice, order of veggies, and a bottle of wine) ran me $100, not including tip.",66,1,0,,,1,"Reference to other reviews.

The text explicitly references ""as others have mentioned"" and makes a comparison to another restaurant (""Yakiniku West""), indicating it's responding to or acknowledging prior reviews."
453,3658708,2020-06-22,Tqk6evWhCA8U8xr7O5ZG_w,foster-village-kosher-delicatessen-and-catering-bergenfield,5.0,"Such a mentsche that Tal is, as are the rest of his team members.  They could not have been any mor accommodating, attentive to detail or customer friendly.   The sandwiches were phenomenal as was the slaw, potato salad and even the pickles. Their communications were terrific and the prices for a Kosher Demi are simply a bargain.  So glad Foster Village Kosher Deli reopened.  Thanks for making our celebration so delicious.",71,0,0,,,1,"Reference to other reviews.

The phrase ""as are the rest of his team members"" implies a comparison to others, suggesting a consideration of broader opinions or evaluations, which is characteristic of reviews and comparisons found on platforms like Yelp."
454,3410292,2019-06-10,WVab0ul-Eld56ilKj27v6w,obao-new-york-3,1.0,The service was horrible.  Waitress and waiters were very rude. They kept asking us if we were done with the food while we were still eating. The food was mediocre. The beef wasn&#39;t fresh when we ordered PHO BO. There was a weird smell coming form beef in the soup. I would never go to this place ever again. Horrible experience.,61,0,0,,,0,"No reference.

The review focuses solely on describing a negative personal experience and doesn't mention or refer to any external sources like reviews or recommendations."
455,729309,2012-09-10,ywf1G9IvDLg_KytwLimFCw,l-and-b-spumoni-gardens-brooklyn,2.0,"I seem to be among the few that doesn't like L&B's pizza. The square (Sicilian) slice has sauce that is WAY too sweet.  The round (regular) slice is nothing special. I have a hard time understanding this place's appeal, when I've had far superior pizza in Brooklyn. You can skip this one.",52,1,0,,,0,"No reference.

The review expresses a personal opinion and comparison to other pizza places, but doesn't mention or refer to any reviews or ratings from other sources like Yelp."
456,1711333,2015-05-19,S51OJY3WDs_CZFgsSlB2iw,rizzos-fine-pizza-co-new-york-3,5.0,"This pizza is orgasmic!!! It's hard to pick a favorite, but if held at gunpoint I'd have to say the square pizza is the best. The crust is substantial but airy at the same time. It's not heavy or doughy at all. The cheese is delicious and there's an option for vegans and gluten free. If you want to go off script and create your own, The toppings are abundant , fresh and unique. But you won't go wrong just sticking to the menu. The neighborhood is super cool and as authentic as the pizza. And the staff is friendly. The owner even bought is dessert: ah-maxing cannoli!! SPOILER: you will get addicted to Rizzos!",115,0,0,,,1,"Reference to other reviews.

The phrase ""you will get addicted to Rizzos!"" implies a widespread positive reputation and encourages others to experience it, suggesting awareness of broader reviews or opinions."
457,2837928,2017-11-05,FCxCu8P00bHyEj6Rg0Al4w,palmyra-sheepshead-bay,4.0,"Great Decor and layout of the restaurant. The place is well kept. As competitors to Nargis and referred by a few clients who said I MUST try it, it was good food! With improvements needed in making sure the flavors are different and not copied, it holds to it own standards. However I must say the first time I came I was denied as there was a party scheduled &amp; they refused to serve walk-ins that day. This second time I went I was able to go in and sit down. Due to the catering options not going on during my 2nd visit. The place was nearly empty. The food came out promptly, the service was standard with limited English language. Not enough welcoming vibes. Lead to my final conclusion, if nargis is booked or when they can&#39;t serve parties, come here for little different and unique food  with a more well decorated place, for bigger events!",157,0,0,referred by clients,,1,"Reference to other reviews.

The review explicitly mentions ""As competitors to Nargis and referred by a few clients who said I MUST try it,"" indicating it was influenced by recommendations from others. This points to a reliance on external reviews and referrals, not solely personal experience."
458,3331747,2019-03-16,Bc6aDFgSMeN6Vt2gOlik0g,growlers-beer-bistro-tuckahoe,5.0,"Great spot to bring a date or hang with friends.<br>They always have a fun menu and great service. Also have a great selection of Brews. The restaurant has parking, T.V.s and live band! Outdoor eating in their nice patio. You will definitely enjoy your time with the Growler team. You have to try their Mango Avo Chicken Sandwich, Thai wings, Beef Empanadas and Their Signature Burger! All delicious dishes!",69,0,0,,,0,"No reference.

The text describes the restaurant and its offerings without referencing reviews or external recommendations."
459,1686424,2015-05-01,luFHRoAvVct6Dfw9LGSRWA,the-burger-bistro-brooklyn,5.0,Very creative restaurant with build your own burger menu. Unique specials on different days of the week. They even make a donut burger and a quesadilla burger. Many options on what you can build and large selection of drinks available to order. I would recommend trying this restaurant. Especially days having great specials.,53,0,0,,,0,"No reference.

The text describes the restaurant and its offerings without mentioning any external reviews or recommendations from other sources. It's a personal recommendation based on experience."
460,866750,2013-03-21,hMDkd6t7cCNOFttKZ5H0Fw,the-meatball-shop-new-york-4,2.0,Not sure if I understand the hype. Meatballs were ok Sauce was bland Bread was good Mozz was bland The staff outnumbers the tables Service was good but it was more of a hangout for the employees I guess the concept worked because they seem to be doing great I'm just not a fan..,54,1,0,hype,,0,"No reference.

The review expresses a personal opinion about the food and service but doesn't mention or reference any external sources like other reviews or recommendations."
461,743235,2012-10-01,8Z9ugoA4MGwiJVh-CB8bhQ,gansevoort-park-avenue-hotel-new-york,3.0,"I was here tagging along on a business trip so that's why we stayed in this area of town. We typically prefer to stay downtown whenever we come to NYC. Gansevoort Park Hotel...Don't ask me how I know this but isn't that where the Kardashians stayed? It seemed there were always people with cameras out front and large blacked out window'd SUVs up front. Perhaps they (or another celeb) were there during our stay. Rooms were clean, modern and a nice size. I've stayed in smaller NYC hotel rooms and was pretty suprised how ""spacious"" our room was. If you stay over the course of a weekend, don't expect to get much sleep. Apart from garbage trucks and garbage men yelling at each other in the early morning, cabs honking, there is a party going on ALL night long to the point where you can make out which song is playing from your room. Not to mention a bunch of rowdy ""Jersey Shore types"" that hang out up front waiting in line to get to the rooftop area. Although the front desk was nice and courteous I highly doubt I'll ever be back.",193,0,0,,,0,"No reference.

The review focuses solely on the personal experience at the hotel and doesn't mention or reference other reviews or opinions found elsewhere."
462,1129390,2014-01-18,cPKrSPljs8OFum5x-cL9Dw,revel-new-york,5.0,"Been to Revel four or five times over the last few years, sometimes for brunch and sometimes for dinner. Cool space, great pasta, excellent wine list. And the french fries are delicious!",32,0,0,,,0,"No reference.

The review simply describes a personal experience and preferences without mentioning other reviews or external recommendations."
463,2805033,2017-10-04,CX-VP9BZrCK1ccOig17fKw,vivi-bubble-tea-new-york,1.0,Usually I only go to kung fu bubble tea but I decided to give Vivi a try. I got the strawberry and it was one of the worst drinks I&#39;ve ever tasted.,32,0,0,,,0,"No reference.

The review is a personal experience and doesn't mention or reference any other reviews or external sources."
464,3685363,2020-09-06,PYXQVfEIYxXTiHUOOzJm5Q,jones-wood-foundry-new-york-2,5.0,"An amazing gem on the UES! Delicious food (pies, mash, fish/chips, scotch eggs...), great service and just an all around wonderful spot. They&#39;re also doing the outdoor dining right - outside or in the garden, it&#39;s a great experience!",39,0,0,,,0,"No reference. 
The review describes a personal experience and doesn't mention or allude to other reviews or external recommendations."
465,1658779,2015-04-11,auA3ry0HocYX3BZ4GAOpvQ,the-top-of-the-standard-new-york,2.0,"I came here exactly 20 days ago and waited so long to write the review because I was waiting for management to clear something up with our bill but they didn't. One of my best friends chose this spot to do a birthday brunch with 12 girls. We all didn't eat because we were coming to the brunch to eat, BIG MISTAKE! The portions are microscopic and expensive. A mimosa would run u $20 and the food is finished in a bite. 3 of us had to leave a bit earlier than the rest and paid for our food separately. We put $180 towards the bill plus tip, said our goodbyes and left. Later on in the evening the birthday girl informed me that the waitress said we only put $50 towards the bill when we left. My friend politely explained to her she was wrong and they called security on my friends. It was very embarrassing and unnecessary. In the end, she ended up coming out of pocket an extra $130. I still had my receipt to prove that she was misinformed. She called management, explained the situation, gave them my card information and told them she had the receipt and here we are 2 weeks later with nothing done. I would NEVER come back to this establishment. Ps- the reason I  gave this place 2 stars is because of the beautiful views and the setup of the place. It's actually a very pretty place. Too bad they don't know how to act towards beautiful, educated and classy black women",261,0,0,,,1,"Reference to other reviews.



The text explicitly mentions being ""classy"" and contrasts their experience with how they believe they *should* have been treated, implying a comparison to other establishments and potentially to other reviews detailing similar treatment."
466,2715384,2017-07-14,PUHRhEWpiWSlmwc5sMH5lw,wrap-n-run-new-york,4.0,Get a great lunch it&#39;s very good and they deliver fast the food is always hot.<br>The salads are the best in town fresh,23,0,0,,,0,"No reference.

The review simply describes a positive experience and doesn't mention any external sources like reviews or recommendations from elsewhere."
467,3634906,2020-03-05,bWAtmzneLwCzZ2Vr7Mga-g,charlie-browns-steakhouse-washington-twp,3.0,"Okay so was in the area and my mom wanted to try try it out ! SO of course I check in to find out I got a free firecracker Shrimp app ( best part of the meal) We were greeted and my initial feeling was I was walking into an independent local bar/eatery which was cool. We sat in the bar area and I ordered a basil lemonade with patron ( they ran out of basil) but I was informed and took the drink anyway. We went on to order surf and turf and the rib-eye. I was kinda surprised at the difference in steaks considering they were the same minus the sides. The meal was fair at best. The service was good however. The crowd started to develop in the bar area, nothing over the top just enough people to insinuate a great time. <br>Oh and it was happy hour so there was a 5 dollar margarita and 5 dollar beer, my drink was 1 dollar off. <br>Glad I went, No real plan on returning, but will certainly suggest you try it for yourself.",186,0,0,,,1,"Reference to other reviews.

The phrase ""I check in to find out I got a free firecracker Shrimp app"" indicates the user consulted a platform (likely Yelp or a similar review site) where promotions or deals are often highlighted. The act of ""checking in"" strongly suggests reliance on external reviews and information."
468,459143,2011-07-24,iGrz2UMM9xwnEfrtS9fWdw,the-halal-guys-new-york-2,5.0,"The Halal Guys gave me my first ever taste of street food and I am now officially hooked. On their cart, at least. It really is as good as the bajillion reviews have made abundantly clear. It's crazy...looking at it, you can't help but notice that it's absolutely nothing special. It shouldn't taste as good as it does, but it defies all presumption by knocking your socks off. I got the chicken platter and got two very filling meals out of it for just $6. The white sauce is divine, and the hot sauce is as well. But beware! When they say it's hot, they mean HOT. Even if you like spice, take it easy, trust me. My Latin boyfriend squeezed it all over his platter and I thought his mouth would explode.",133,1,0,,,1,"Reference to other reviews.

The text explicitly mentions ""bajillion reviews"" and states the food is ""as good as...made abundantly clear."" This demonstrates awareness of and reference to external reviews."
469,1790476,2015-07-11,fT2qaPBRpQ9aV2F4OALq4A,distilled-new-york,5.0,Went with my girlfriend a few days ago and it was amazing! Did chef 's selection and it was one of a kind. I would definitely recommend the waffle duck and the hot wings. Even their popcorn was unique and delicious. Best food I have had in the east coast so far after studying a year in Boston. Staff was fun and approachable.,63,0,0,,,0,"No reference. 

The review describes a personal experience and doesn't mention any external sources or comparisons to other reviews/platforms."
470,1722088,2015-05-27,5Nk0eyf93mXlZtVH88dm1w,shanghai-asian-manor-new-york,5.0,"My friends were in you town and wanted to try soup dumplings in NYC. I read great reviews about this place so I had to try it. We came in on a Saturday around 4 so there was no wait. Ordered: Pork soup dumplings - amazing! So good we got a 2nd order. Scallion pancakes, spring rolls and pan fried noodles. The sauce in the noodles was really good. One of the best noodle dishes I've had in Chinatown. Tip: They only have beer so if you're looking for drinks there's no full bar. The Waiter was also really attentive and fast. We got our food in less then 10 min as we told him we had to leave in an hour. Great food and a must try for soup dumplings!",131,1,0,,,1,"Reference to other reviews.

The text explicitly states ""I read great reviews about this place,"" indicating the reviewer was influenced by online reviews before visiting."
471,3365850,2019-04-23,Yq1ZIiFoHxvE5St8LJIjLQ,slice-and-co-new-york-3,5.0,There are a number of options for pizza in the city.  Slice has one of the best NY style pizza slices around.  Anytime we are in this area a slice or a pie is a must from this location.  The pizza has the right amount crispness from the crust and stringy consistency from the cheese.  Reminds me of an old school pizza slice.,63,0,0,,,0,"No reference.

The text describes a personal preference and experience with the pizza, but doesn't mention reviews or opinions from other sources like Yelp."
472,1133253,2014-01-21,FG9mwesAcSi68WKpfctWQA,buddha-bodai-new-york,3.0,"I'm VERY impressed with their selection of gluten fee friendly items! Not my absoloute favorite place ever, but I will certainly be back.",23,0,0,,,0,"No reference.

The text describes a personal experience and preference without mentioning any external sources like reviews or comparisons to other platforms."
473,259487,2010-06-22,12nBs1zSR2zh0apa8sIjlA,bareburger-astoria,4.0,"Loved it! Had the Osrich Burger and it was fantastic. Nice, messy burger that I love. Now the dilemma, when i'm in the mood for a great burger. Shake Shack or BareBurger?!? Went just for the burger, everything being organic is a plus. But now reading other reviews It seems I missed out on the shakes. Ha! Guess I'm going back!!",61,1,0,,,1,"Reference to other reviews.

The text explicitly mentions ""reading other reviews"" and expresses a desire to return based on what others have said, indicating a comparison and consideration of external opinions."
474,293699,2010-09-09,vZmFXWWu2CtA8HyMwca7QA,wafels-and-dinges-new-york,4.0,"Nice. So I decided to walk about 20 blocks to get the liege waffle.  I am not complaining! The waffle was really soft and chewy.  I got it with the spekuloos spread and bananas with powdered sugar on top and it was a great snack.  I also tried  a small bite of the liege waffle with maple syrup and butter and that was actually better than mine. Track it and find it.  The people working the truck are really nice and conversational also.  The waffle had a really great and comforting taste.  I treated it as a dessert - not breakfast!  Btw, when the truck is at 46th street, you can eat at the tables outside down the block. =)",120,0,0,,,0,"No reference.

The text describes a personal experience and preference for the waffle, but doesn't mention or refer to any reviews or opinions from other sources."
475,1175937,2014-03-05,lpHn-VnV89cLE5hmkppNsA,shake-shack-brooklyn,5.0,The shack burger never fails with a malted black & white shake.... Make sure it's malted it gives it an extra pop...  The fries are always pertly well made :-),30,0,0,,,0,"No reference.

The review simply describes a positive experience and preferences without mentioning any external sources or comparisons to other reviews/establishments."
476,890750,2013-04-20,E6EJubrAwYS12_jqj7s9fw,east-harbor-seafood-palace-brooklyn,3.0,"I don't get the hype, there has to be a place out there with equally good food, if not better, for less hassle and chaos. I did not find it to be a very relaxing experience in any way, shape, or form. The servers were un-attentive & obviously over worked, long wait time to be seated and the food was not mind blowing ( as people claim). What put me off the most however was how sickeningly crowded it was there, I was apprehensive to breathe, I understand it is popular ( for some reason) and hence the crowd ?...but it still doesn't seem worth while to endure that. Will not go back.",113,1,0,hype,,0,"No reference.

The review focuses solely on the personal experience and doesn't mention or reference other reviews or opinions about the restaurant."
477,937097,2013-06-17,DymdF2P_fOpDA1o06F0UpQ,novella-ristorante-new-york-2,3.0,Mmmm great gnocchi!,3,0,0,,,0,"No reference.

The text simply describes a personal experience and enjoyment of the food, without mentioning any external reviews or sources."
478,2359067,2016-07-11,6yS_ei-pebEwQJtX1arWTg,havana-central-new-york-6,4.0,"Great ambience & service, music good but bit loud for front tables,Cuban sandwich great seafood paella ok.",17,0,0,,,0,"No reference.

The text simply describes the experience and doesn't mention or allude to reviews from other sources."
479,1688080,2015-05-02,-4OFMjSiYAKT1MereIyfNA,amata-new-york-2,3.0,"Based on other reviews we had high expectations for this restaurant, being an avid connoisseur of Italian food. The ambience was nice. However the service was not as good as it should have been for a place of this purported caliber. The waiters did not appear to understand or know their menu well enough to make solid recommendations and the menu was not transparent to indicate what the sides of a given entrée were. I ordered chicken scarpariello and was disappointed to see a clustering of overcooked small pieces of meat that looked like they came out of a deep freezer. I've had a lot of Italian food and I would've expected just a notch better for NYC. Still I would be willing to give this place another try... I can't help thinking the kitchen was missing the main chef or the waitstaff was new or ?",147,1,0,,,1,"Reference to other reviews.

The text explicitly states ""Based on other reviews,"" indicating the reviewer's expectations were shaped by prior opinions found elsewhere."
480,9910,2006-11-05,q6aeJ9DgRjs0CQZU8kIHCw,artisanal-fromagerie-bistro-new-york-3,4.0,"Artisanal is so sexy! I mean how can you beat a group of people stabbing spears with bread, and meat, and crudites at the ends into heaping pots of delectable, oozy, melted cheese! It just screams sex! Wine + cheese + more wine + more cheese= hot butt naked lovin! check please!",52,0,0,,,0,"No reference. 
The text focuses on describing a personal experience and sensory enjoyment, without mentioning reviews or external sources."
481,1550935,2015-01-20,eoxGoHtay3VwTpnRepsFzQ,bourbon-street-bayside-2,3.0,"Overall good food and service. Went here for dinner and drinks recently. The entrees we had were quite good and they have a large specialty drink menu. The only downside was that everything was very overpriced. Considering there are several good restaurants around with reasonable prices, I was surprised at how expensive Bourbon Street was.",55,0,0,,,0,"No reference. 
The review describes a personal experience and doesn't mention other reviews or external sources."
482,1479296,2014-11-25,xGP7OdZQy9RTKLRUvCtM1g,vermilion-new-york-4,4.0,I went here for a private party. The atmosphere was very sophisticated. Classic mid-town chic. The food was a fascinating blend of Indian and Latin. Never seen that before. Loved it. Tried a dozen different 'tapa' sized meals.  The staff was very friendly too. This is a great place to have a business dinner or drinks and appetizers with colleagues after work. 1 block away from GCS so it's a breeze to catch your train. I would highly recommend this tp my friends.,83,0,0,,,0,"No reference.

The text describes a personal experience and recommendation to friends, but doesn't mention or reference other reviews or online platforms."
483,2497970,2017-01-05,k_TuRBIfqlDr9oJodDLTSw,sophies-cuban-cuisine-new-york-8,2.0,Went there this afternoon to sit and eat good Cuban food with some co-workers. This is not the first time coming to this location. We were seated and forgotten. We had to flag down a waitress to take our order. The waitress did not understand what we were ordering and had to Use the menu because she didn&#39;t understand. I also translated for her. Approximately 7 min pass when another waitress comes to retake our order because the first girl didn&#39;t get it right. The people seated behind us also got a screwed up order. Today was the worst service we ever had and I told them so. The waitress really didn&#39;t care what we had to say and just shrugged it off. Shame on them. Working in customer service is no easy task but you should always make the customer feel comfortable. Not the I don&#39;t know what you&#39;re talking about attitude. Almost forgot...for what they charge..they gave us a little bit of food. The stew beef had only 3 pieces of meat and the manager refuse to give us more. Same thing with the beef soup. Come on you can&#39;t overprice food and just give a little. Bad service today indeed.,203,0,0,,,0,"No reference.

The text describes a personal experience and doesn't mention reviews or recommendations from other sources. It focuses solely on the service and food quality encountered during the visit."
484,3747404,2021-03-01,2dwCVPiw-NFdhdmA5hM7MA,row-house-new-york-6,5.0,got the crab cake benedict for the first time and it was super tasty. super cute and cozy restaurant. Will definetly be returning soon!,24,0,0,,,0,"No reference.

The review describes personal experience and enjoyment of the food and atmosphere, without mentioning any external sources like reviews or recommendations from other platforms."
485,1590414,2015-02-20,pdwRjSWuwYTPUsSvdqs8_w,prime-meats-brooklyn,1.0,"My friend and I met up at prime meats for dinner this week.. It was our first time and we were really looking forward to it... We ordered the beef for two($145)  some minutes later, my friend, who has  a prosthetic arm,asked the server to kindly have the chef cut her portion in to small pieces because she cannot do so herself.  The server told us that Javier, the chef would not be willing to do that, but she would check.  My friend explained that she was physically unable to eat her $145 steak if javier decided against the service......  Upon return, the server said that he refused to cut the meat so that the diner could eat it....... we looked around nervously???? Not only is it discriminatory, its just plain incomprehensible.  We were gobsmacked, really.  The manager arrived to explain all of the reasons that our meal would arrive the way that the chef wanted it to, diners be damned.  Then she told us that she would cut it for my pal, at the table, as though she were a child... and thats what she did.  she stood over our table, stilting  our conversation, attracting  the attention of the other diners and cutting the meat in to small, unattractive, unappetizing pieces.  needless to say, it ruined our long planned evening, and frankly I just wanted to leave and let them keep their pretentious, overpriced ,over rated food...  What else can I say?  Prime meats was probably the worst experience I have ever had in a restaurant  It transcended bad service or disappointing food... They are disappointing human beings and only terrible people with way too much money would be happy dining there.",283,0,0,,,1,"Reference to other reviews.

The review mentions ""Prime meats was probably the worst experience I have ever had in a restaurant"", which implies the reviewer has compared this experience to others and found it exceptionally negative, a common element in reviews referencing others."
486,2906364,2018-01-12,5Cz9qifAxr-pWXvxEciWuQ,churrascaria-plataforma-new-york-3,4.0,"Came here for lunch. Pretty awesome set up. You flip a card depending on when you want to be served or not. <br><br>Pretty great service and good food. Definitely a better deal if you come for lunch or a late dinner: <br>Rodizio Prime Lunch: - 12 PM to 4 PM<br>(meat, chicken, fish, pork, lamb and full exotic gourmet salad bar.)<br><br>Monday through Friday: $39.95<br>Saturday/Sunday: $46.95<br>Monday through Friday - Gourmet Salad Bar only: $25.95<br>Saturday/Sunday - Gourmet Salad Bar only: $29.95<br><br>Rodizio Prime Dinner: - After 4:00 PM<br>(meat, chicken, fish, pork, lamb and full exotic gourmet salad bar.)<br><br>Sunday through Thursday: $63.95<br>Friday/Saturday: $65.95<br>Sunday through Thursday - Gourmet Salad Bar only: $46.95<br>Friday/Saturday - Gourmet Salad Bar only: $48.95<br>Senior Citizen:<br>Lunch: $32.95<br>Dinner: $50.95Military:<br>Lunch: $32.95<br>Dinner: $53.95<br>  <br>Children under 5 yrs old:No charge<br>  <br>6 to 11 yrs old:<br>Lunch: $19.95<br>Dinner: $21.9512 to 15 yrs old:<br>Lunch: $29.95<br>Dinner: $43.95",136,0,0,,,0,"No reference.

The text describes the restaurant's offerings and pricing, but doesn't mention or reference other reviews or recommendations from external sources."
487,2513735,2017-01-18,uAqyakX112BHMJGPN1S6oA,infinitea-ny-queens,4.0,"This is a great little find on Astoria Boulevard.  I stopped in because I was early to meet some folks.  I ordered the honey lemonade, which was really good.<br><br>The staff is very friendly and eager to please.  I couldn&#39;t get the wifi to work, but I was probably doing something wrong.",51,0,0,,,0,"No reference. 

The text describes a personal experience and doesn't mention any external reviews or recommendations from other sources."
488,1187744,2014-03-16,1w2zhxCO6vkVVufoazbHbA,geisha-sushi-new-york,5.0,"My girlfriend and I just tried Geisha for the first time tonight. It was fantastic! The service was great, the sushi was delicious and they encourage you to bring your own beer. No corkage fee! We will definitely be coming here again and are even considering having her birthday party here. Check it out. Be sure to try the rainbow roll and sashimi.",63,0,0,,,0,"No reference. The review simply describes a personal experience and recommendations for dishes, without mentioning other reviews or external sources."
489,2952364,2018-02-24,nVAOMj-y3ti4B501JqN6eA,ulysses-folk-house-new-york-2,1.0,"Nice atmosphere but bad service and bad food, calamari was average at best but cool, not even warm, sauce stunk, pretzel bits stunk, Corn beef sandwich, bread soggy, corn beef had no consistency, fish and chips, where average at best.<br>Oysters were the best of food delivered, hard to screw up raw Oysters.",52,0,0,,,0,"No reference.

The review focuses solely on describing the experience and the quality of the food, without mentioning other reviews, recommendations from external sources, or comparing it to other establishments based on online opinions."
490,479387,2011-08-25,OifP5D5El6B48d2CExSrVA,westville-new-york-5,4.0,"One of my favorite local EV restaurants. Excellent selection of fresh veggies, delicious turkey burgers, and a great low-key place for brunch. Order the veggie market platter as an app for the table if you can't decide on just one!",40,0,0,,,0,"No reference.

The text describes a personal experience and recommendation without mentioning or referencing external reviews or opinions found elsewhere."
